Feature ID	Taxon	Confidence
ada34fcbe592e08b93ed5d840434218f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9525059279569681
4554649fbae1eb74f551f4cdd367cbce	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae	0.9387891908366948
e335f74033bc634af43ee6baa84fa247	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.7264294973860903
fb0df28dab0c87595016a5f4ead33d0f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_maculosa	0.8869451129231203
122c44f12494a551b26d7600dac75794	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sulfuricellaceae; g__Sulfurirhabdus; s__uncultured_proteobacterium	0.8904334390408197
f1624afb337a366b868028527c8df4c7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus	0.8114921074466981
506f8c471421b2587202d1fe4181530b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.7473989917172922
7141844c7c875a3dbd3457b358992029	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__uncultured	0.8091598732230572
00292415c75f76d555be969a5919c2f2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.8602799714038508
2d7c40ed1641297c6cdfbda8b38db19d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9403436185571179
edc9e5c16e40aff1eadce6597940f08f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.7978772284406346
22074e2b5404c72e5fd0dceaa2c85075	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Mesotaenium_caldariorum	0.9972204836406174
650021fa4844c60e8aa8c61a5662af10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus	0.8106679632469168
be74899fecf38944f3ae22546a431467	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9939894838037333
0a21726cd4952a96635576553da67787	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9941496276432712
1dccb70b383d5da2b056c10248f7e8a3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.8022744968064704
cd9401a6bce4a63af516d06d2a843f9d	d__Bacteria; p__Firmicutes; c__Clostridia	0.8331204300973902
f22e4f0d218aa62ff1ca039104d15a68	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.8560898481881531
5fd8757a16e27c1fde92abd8bdcc315c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Siccibacter; s__Enterobacteriaceae_bacterium	0.8606984249808732
b688fd2360318f8ca8b3cc33fb7af7d2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Mogibacterium; s__Eubacteriaceae_bacterium	0.9509835586572614
2a9d9fd0ca1c277202bc7bf29a83f0db	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9231080014469515
fad5d14b31d02f4588650ca3201d7fe6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.9462847722334065
1f0532e025d966a685fd0d1f3144bc8a	d__Bacteria; p__Firmicutes	0.8174828288557707
5e05aa9050cd667707b75ff3dd91671b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.8286210010372073
fd496fd32dc8c08ade2e8b6c9d8ee13d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.7365578620647055
4f937d63adb104a783ca0ebab35f480d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	0.9999999998871087
1396cb7314d08a665b27b7ee242d5dde	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacterales; g__Campylobacterales; s__uncultured_bacterium	0.9753134555784797
8674dcf0cfe35939037fa9a5b986866f	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9977597988800422
3337a2e609d923ee76b42169e4c8b78e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae	0.9415872688976007
60541f0bcc0adbb97c36b2852b1a9a37	d__Bacteria; p__Firmicutes; c__Clostridia	0.7747400808626291
b9a952ecafcb824b99e3f969ee606aa8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus	0.810273585705478
d8be97728962243c4d98015c122c0602	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.7800723629189192
e93b313352019b8113e7fc66bf757917	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tissierella	0.935704183221486
818434292143daca42a3168f3728da82	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_organism	0.7719188902083084
5c5609e249f5703d9b5691654d1c0981	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae	0.9184187879519742
284fcae1a00e818743d82f05366fb4e8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.891893290056584
d2892578fb95b3124dba06d899ef6036	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9540885524235895
b9b81fc295d089182aa3b5b55c7141aa	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_gamma	0.9982941096314762
dd029d9629f1d63984916d6607aed387	d__Bacteria	0.9999213293923155
c85b2f526b73404e0c83f62c494cb5c0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.998096875916765
e708751e62639cc0951c413f92ea7620	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999774966060831
743f7360159fe13c57904b195e80859f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_7	0.7731727091854319
c5c549da4d7fdf7f10cfefada2272ad8	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9599456914435297
9396d90b7731892b4047d43d4827c8ce	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9400992587618441
4c82596ca924b2e5704e096693021044	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.93351865633441
300568e1ddcb6356519af1a75ab2df4b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Mogibacterium; s__Eubacteriaceae_bacterium	0.9972917318094975
8feccd7313bcb9c4ded7d044b77ea1af	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae	0.8888435428033288
958c3a45ac100e67c08072a1247d1398	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_organism	0.9401482157423561
8d703908c09c7cb0da2a4398dd74f9f8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Mogibacterium; s__Eubacteriaceae_bacterium	0.8464932103239924
f1c6d7503d38370d0885df704e0eece6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas	0.9999388132524051
a1b31da3a50890aadc04fca003e3e007	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.7709446305796984
05b29c6dcf2c23c6c519c59ce707a952	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Schaalia_naturae	0.9908408235587264
9226810761fc5cdd889f17fe714e8027	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9996837459151041
a810a5868f8ac6d371530dc327512754	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_7	0.8660001161468828
40d7157cfe6c199e6a0253bccd07c3f1	d__Bacteria; p__Firmicutes; c__Bacilli	0.9993685180756922
27be202e7e8b5fe20291665dd62bf20b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9458805531798082
3d2437c9e914d78cc2c3b679e10adee8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9472553135597276
ff48ea2b9d30c737b53aeb9841179d57	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tissierella	0.9654926171036183
66b191199d023feff695f22fa13f4f72	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.8820382015752914
7718cccd43285ee0b64aaab8c0f8b6bd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Robbsia	0.9178793897423977
8ab30773f97213bfd0a2d2d08602f289	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae	0.7877368726255982
b07a3e9dd6f26dcde49e23f069fa4733	d__Bacteria; p__Proteobacteria	0.880622249064033
799b4308ac6b3570302274b3843bbbba	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	0.9964123029873405
5d32609a546e899a44e3989de088b2d4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.7497861549554263
3447f4640bb73479f1b762d796f7b8c4	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfobotulus	0.7572229918906608
c3d90a631dae1216c004143d84c5efa5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9909352561945481
02fde28f981b215cb44803441124afb7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae	0.7614075122075938
16ee6f33a659d292b8c282fc08cc252b	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9836038028966633
b1bc78e64dffe4f66e2f52c8847a071c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__Alloprevotella_rava	0.9975641015953969
d114fb4c335125128be28401522dd41a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.7254243729800639
2c778ba2ffc369e6f9b603309ac0a1b8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9997910666312373
dbc942de149a0c6d38e7bd8af0ffc806	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_organism	0.7661176903123127
3de51298d1ae70d9e372138e3eefd231	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9950808817427481
e343092fc6251c49a040276ed0f9da36	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_organism	0.9981203446659381
76315fb3da2a322ac4003cfb357d688d	d__Bacteria; p__Firmicutes; c__Clostridia	0.8595519513344378
ada9bd0d79596edc984f5d145e7212d5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae	0.7258174564339673
4d6c2959f9fd8df379626c48d23ab4ae	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Mogibacterium; s__Eubacteriaceae_bacterium	0.8174761221065993
f117f249f9d1425f4ecfc792bd51c3f9	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__uncultured; s__uncultured_delta	0.8790834703149407
ea1372197d039b39ee2f9e958c6cdd59	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9990662178962672
0135d9e2f8a0e3baeb70fbf7c1fc4440	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9991383122767221
35e995d93a1e8feb467ee7c29d775415	d__Bacteria	0.9999999767139345
a28fd483a179a326a6f6992dc29fd91d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9929077291040217
a9dd25c8fef209043d075081c5f6e35d	d__Bacteria; p__Firmicutes; c__Clostridia	0.8651108593868483
f277bb1dfaf03a7a95c6692a4b4cc709	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__Acidovorax_defluvii	0.994244932924865
39a9b9464362769f93008bcbb623ef79	d__Bacteria	0.9999742745668073
8c1405203eda4bb4e715ef54f3e3528d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_Ga6A1_group; s__unidentified_rumen	0.9975870960424466
368d84f8b27ef779ba73fa4e7b4d3d7f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.7048502313585664
052510a5ed0bc73052e812a6da0e9880	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9576238584965084
98bcf713cdab713b589f72f2ebcef570	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tissierella	0.9392669661766687
26f5fd88526d09bd3c94afd6e12ca5b9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999654157818113
e975f56d5618fbe55753de82ef5fb4c9	d__Bacteria; p__Firmicutes; c__Clostridia	0.7797296241663376
35a09d24b319ba968da79f6dc1ba3cea	d__Bacteria; p__Firmicutes	0.7938204203104711
c2772573905aa9499e740da7508360fb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999127283074719
7896510ae319978af5bdaf6c01e6ac38	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9364371187520336
b69d3420759cf2d96c8b4cb511a7f5cf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9994295622347957
b3caf1cebbd99b08e7814febe747ea05	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9947924534029994
cc3ecc3a840d8089ec063ec08b43a102	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.7841072647743961
cde378e940cbe5a2a9acb22329dd21e1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9889378518304569
b86577653009263dc966c3fed39b63f8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9546127116191477
056f099373b6572472f71f6b7c1b44d5	d__Bacteria; p__Firmicutes; c__Clostridia	0.9407659744449925
f733e2b225491d492feb75d8e5810843	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Antarctic_bacterium	0.9961202660559861
f1a6053916de077fe645714854a5ec1e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae	0.9345091047602395
64c48d34bfc2889dfe1788d653ecda6d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.8810680323335983
833eaebb52bb53d3130669762a03f5f8	d__Bacteria; p__Firmicutes	0.9919029500828341
b9e1d04866266d471f0c6479bd436edb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae	0.9423300918074492
2df81ecf2ab3d7e1c52cf1de726bd403	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__probable_genus_10; s__unidentified_rumen	0.7164145739341505
034b2b23ac5b181e2f17ef87f1f0a471	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales	0.9390649350921948
e12914887062f9387da9f56c4d9f8bee	d__Bacteria	0.9997889147728491
64436eae6a4c657bd2c64a57e35d4958	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999482257368463
2257eec32d7be9b1c6d0f6d56949cc7e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9396840726155844
aab57a71ef6d77a6f534f4f17005d43a	d__Bacteria	0.9999999716592572
49055a8926642ad934ee01650da59860	d__Bacteria; p__Firmicutes	0.9994022008013457
3c7228b66038b74285cde6a69d28a4bd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.8218113575613533
f49db132f667538faa04210fa9062e2e	d__Bacteria; p__Firmicutes; c__Bacilli	0.9879689678620348
d445ae7bbd7803a3110516b3f363a118	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.9787605075119782
6c358294a782ba2ab867b8c878a39a55	d__Bacteria	0.999866172108256
217c6182371b8b1d87755249e4e4de74	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Candidatus_Accumulibacter; s__uncultured_organism	0.999612820590613
b8918311e66ecc27258bafba7cefc2e7	d__Bacteria; p__Firmicutes	0.987862986322525
c9869c8ee11c511d2adf4a495d12d553	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Aeromonas_bivalvium	0.9508547499316443
20e3f0fd0ea8d68ce0ce6887fe185602	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium; s__Oribacterium_sinus	0.8329473444916944
ea50a3a5456bb7f7cb159c8bd954fc40	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.999998758922147
5752a40024c428a48aaf08147e59debb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Candidatus_Accumulibacter; s__uncultured_organism	0.8773851890614033
c769be3282f318e4a66728e3780b9710	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9905415647651175
edb812b3db10c082e967d4930f867bab	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__Alloprevotella_rava	0.9931500012500566
d0f2ff1ff692d79016ada8fe54b8a69b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9994734754833474
b3d048a05e8d93873d8433732bebd795	d__Bacteria; p__Firmicutes	0.9935613739191747
07d7fd703a298e756abdded25219fb56	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9860398436813973
7d8eab6d9dbf4ca40ff2f7bc307b1af4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9934872992847608
49b24c14dff1cc318a98edabb4c40c6c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9549694802544774
6cb8554bacf666885f13532fe255ae86	d__Bacteria	0.9999999147545287
6a161a99af2da4452a4f093fdbcc89e2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__uncultured_Firmicutes	0.8695724454387884
0c0c15a6c500f8e46367b7a63f823adf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.996221199592218
28108286617495b134a0d7dfe62d1623	d__Bacteria; p__Firmicutes	0.9883951909010524
91e612d1450bac97c87f2c558b26decf	d__Bacteria; p__Firmicutes; c__Bacilli	0.7495990890097317
6d591cc1418282860218f8091d083073	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9997100078454835
5944adc50401276b7db88fef7744afb9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999323770672243
e61b816fe35bb5e20af0b4dcc8d4b1cd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium; s__Oribacterium_sinus	0.8343239386620711
3427bb8c0875aea7e6a45239e3fdadc2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9700034789479657
fd7a44239c32098c3d6311af33082330	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.8242386948613786
b022b5312f30be684bdd2cc66030dea5	d__Bacteria; p__Firmicutes	0.9880712868241095
b433f8afde87c63f3ff84f2b8aa4c23f	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales	0.9171836131986667
0ef78b6cb14d7af2d9a4fd70ebe4af0e	d__Bacteria	0.9999701470248739
ad30a427af1dc95f2a9299179ace98b2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_Ga6A1_group; s__unidentified_rumen	0.8602479716034979
d2f6f0ceaee894560ccf366add7d4ec9	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9758240475626259
488d37d47b9cf7e51ae5e4ef1568ba1a	d__Bacteria; p__Firmicutes; c__Clostridia	0.8862952726873881
ee6b0302402ac29fe5a19e51672a3283	d__Bacteria; p__Firmicutes	0.9957368207482319
4ab8e6bc9ad0caa243d36fee081d3156	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.8253497952931176
168dc8cb9285963c9ab81ea2875b5d98	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9771870730630727
abe1cfa5318bcb6402cd71af82d1a2e8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Robbsia	0.8599492464595672
dcb780205dff9735d08f1a23c93470cf	d__Bacteria; p__Firmicutes	0.8722345868652579
f2fb5bb0c325924e10f3ae4aa16f0b9d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__Acidovorax_defluvii	0.9999794069895517
ed01dc806b64c2cb2dbbad6a3a2e8064	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.7705777144910619
8e7894dbe0b5fb251c307c6564ef901c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9397454142109998
